Date,Temperature_C,Temperature_Min_C,Feels_Like_C,Rainfall_mm,Humidity_Percent,Weather_Condition,Season,UV_Index,Wind_Speed_kmph,Air_Quality_Index,Dew_Point_C,Visibility_km
2023-01-30,18.5,7.8,16.3,0.0,31.2,Clear,Winter,10.6,6.9,78,3.2,14.3
2023-01-31,22.4,9.7,21.7,0.0,25.0,Clear,Winter,,21.9,73,7.0,15.0
2023-02-01,16.1,10.4,14.9,0.0,25.0,Clear,Winter,13.535611590823823,6.6,56,6.8,13.8
02/02/2023,22.0,14.2,21.8,0.0,30.2,Clear,Winter,5.9,18.6,93,11.3,14.3
2023-02-03,17.9,12.0,17.4,0.0,25.0,Clear,Winter,3.0,17.0,67,10.3,14.7
"February 04, 2023",14.2,10.4,16.6,0.0,48.7,Clear,Winter,4.4,14.2,63,,14.8
"February 05, 2023",20.5,7.0,20.1,0.0,39.1,Clear,Winter,8.5,15.7,123,4.2,14.8
2023-02-06,12.7,3.6,12.4,0.0,25.0,Clear,Winter,4.5,41.0,50,0.2,10.7
2023-02-07,19.8,11.1,22.1,0.0,25.0,Clear,Winter,7.9,11.2,138,10.1,14.9
"February 08, 2023",16.8,9.2,16.0,0.0,35.7,Clear,Winter,3.0,16.1,94,7.5,15.0
2023-02-09,28.7,12.0,29.0,0.0,38.2,Clear,Winter,9.7,10.7,140,10.3,15.0
"February 10, 2023",16.6,1.6,15.6,0.0,25.8,Clear,Winter,5.1,8.6,153,0.0,13.9
"February 11, 2023",20.0,4.3,17.6,0.0,26.9,Clear,Winter,8.0,64.2,161,1.9,12.8
"February 12, 2023",23.6,11.7,22.1,0.0,46.0,Clear,Winter,2.8,31.6,69,8.5,14.9
2023-02-13,21.3,5.6,19.1,0.0,30.3,Clear,Winter,8.5,12.1,125,2.4,14.7
14/02/2023,19.3,9.8,19.3,0.0,37.7,Clear,Winter,7.8,22.4,62,,13.8
2023-02-15,20.3,10.9,17.4,0.0,25.0,Clear,Winter,10.1,28.3,139,9.1,12.6
16/02/2023,22.3,9.7,22.5,0.0,33.9,Clear,Winter,3.6,8.3,79,5.1,14.7
2023-02-17,23.1,26.895882584231153,19.3,0.0,25.0,Clear,Winter,6.2,21.7,50,,15.0
2023-02-18,28.7,12.7,26.4,0.0,25.0,Clear,Winter,,7.2,98,8.5,14.5
"February 19, 2023",17.9,6.8,15.7,11.9,39.6,Rain,Winter,3.5,36.9,50,3.3,11.5
20/02/2023,16.6,12.3,12.7,0.0,25.0,Clear,Winter,3.2,8.2,110,8.3,14.1
21/02/2023,10.8,5.6,12.5,0.0,28.4,Clear,Winter,,77.1,50,4.4,14.3
2023-02-22,15.3,6.2,14.0,0.0,26.2,Clear,Winter,5.0,5.5,50,5.0,14.0
2023-02-23,18.1,12.4,16.8,0.0,25.0,Clear,Winter,2.4,86.3,77,10.9,14.3
2023-02-24,18.3,9.5,19.5,0.0,38.3,Clear,Winter,3.0,11.0,63,4.8,15.0
2023-02-25,17.3,7.9,16.7,0.0,28.2,Clear,Winter,2.8,9.3,97,6.0,14.4
26/02/2023,15.5,11.2,15.3,0.0,25.0,Clear,Winter,2.3,14.3,70,,14.6
2023-02-27,20.5,7.4,21.3,0.0,37.8,Clear,Winter,7.1,11.6,50,6.1,14.3
28/02/2023,19.7,6.1,19.7,0.0,32.4,Clear,Winter,4.0,28.3,50,,14.8
"March 01, 2023",38.1,41.88457037533174,38.2,0.0,26.6,Clear,Post_Monsoon,6.1,14.6,59,,14.0
"March 02, 2023",36.9,21.3,39.0,0.0,40.0,Clear,Summer,4.2,63.0,75,17.0,13.0
03/03/2023,35.5,19.3,36.0,0.8,25.0,Clear,Summer,8.6,5.7,50,14.3,14.5
2023-03-04,39.8,23.1,38.3,0.0,38.8,Clear,Summer,10.7,15.3,161,19.7,12.3
2023-03-05,40.4,26.7,37.7,0.0,32.3,Heatwave,Summer,5.7,47.1,116,21.7,14.8
2023-03-06,37.4,20.5,36.9,0.0,34.2,Clear,Summer,6.9,12.1,58,17.4,14.7
07/03/2023,42.9,21.0,43.4,0.0,31.4,Heatwave,Summer,5.9,39.0,166,19.8,13.8
08/03/2023,31.3,17.1,30.5,0.0,29.4,Clear,Summer,9.3,5.3,73,14.0,13.8
2023-03-09,38.3,22.5,34.9,0.0,26.6,Clear,Summer,6.1,7.1,123,17.6,14.8
2023-03-10,35.4,18.0,32.0,0.7,31.6,Clear,Summer,3.7,52.1,50,,14.4
2023-03-11,39.0,24.9,36.1,0.0,41.8,Clear,Summer,2.1,36.0,105,21.7,14.5
2023-03-12,35.0,21.9,36.0,0.0,43.3,Clear,Summer,4.2,8.6,58,18.2,13.4
2023-03-13,37.5,23.1,36.6,0.0,25.0,Clear,Summer,,10.8,91,20.7,14.2
2023-03-14,36.4,25.9,35.6,0.0,25.0,Clear,Summer,4.1,14.2,123,24.5,14.7
2023-03-15,44.4,21.1,43.0,0.0,32.1,Heatwave,Summer,7.6,20.4,79,19.1,14.6
2023-03-16,37.9,25.3,38.4,0.0,25.7,Clear,Summer,7.8,43.0,87,22.8,13.5
17/03/2023,36.2,22.7,33.2,0.0,36.8,Clear,Summer,8.6,131.6596403456054,50,19.2,13.6
2023-03-18,40.8,29.0,36.2,0.0,38.1,Heatwave,Summer,9.4,110.20106058242466,158,27.7,14.7
2023-03-19,37.9,24.4,39.6,0.0,38.0,Clear,Winter,8.3,20.9,100,20.6,11.1
2023-03-20,39.3,26.3,38.0,0.0,32.3,Clear,Summer,8.0,25.2,125,,14.5
2023-03-21,34.4,23.2,32.6,0.0,33.1,Clear,Summer,9.2,40.6,114,20.9,14.3
2023-03-22,36.6,24.0,36.5,0.0,25.4,Clear,Summer,5.4,32.6,123,,13.8
2023-03-23,37.1,26.3,34.0,0.0,30.8,Clear,Summer,10.0,31.1,63,23.7,15.0
24/03/2023,37.5,25.0,35.4,0.0,44.3,Clear,Summer,5.9,11.7,73,,14.7
25/03/2023,39.9,27.9,39.7,0.0,25.0,Clear,Summer,5.5,8.6,74,26.8,14.8
"March 26, 2023",37.2,24.7,34.1,0.0,29.1,Clear,Summer,8.6,19.5,50,23.2,14.0
"March 27, 2023",33.8,20.3,35.8,0.0,29.3,Clear,Summer,10.2,14.5,50,18.1,15.0
28/03/2023,31.0,25.4,30.3,0.0,25.0,Clear,Summer,7.5,13.4,167,22.8,11.9
2023-03-29,37.9,24.0,39.6,0.0,35.2,Clear,Summer,4.2,6.2,85,19.7,14.5
2023-03-30,40.3,31.2,39.8,0.0,32.8,Heatwave,Summer,2.6,17.5,115,,14.9
2023-03-31,40.0,22.6,36.1,0.0,25.0,Clear,Summer,6.5,27.8,113,18.5,14.9
"April 01, 2023",33.0,20.7,34.1,0.0,31.7,Clear,Summer,8.7,14.2,83,,14.8
02/04/2023,37.2,26.8,34.9,0.0,31.5,Clear,Winter,8.5,11.4,98,25.5,14.3
"April 03, 2023",37.3,24.8,37.2,0.0,31.1,Clear,Summer,6.4,13.2,136,,14.4
2023-04-04,37.2,26.4,31.3,0.0,30.7,Clear,Summer,7.2,131.01377663452604,50,23.1,14.0
2023-04-05,34.5,23.6,30.2,1.9,26.3,Clear,Summer,7.0,56.1,90,20.3,13.0
2023-04-06,35.3,23.9,36.9,0.0,33.7,Clear,Summer,4.2,12.1,83,20.8,14.3
2023-04-07,38.8,21.7,38.0,0.0,27.3,Clear,Summer,,17.9,92,,14.9
2023-04-08,36.8,25.4,34.5,0.0,25.0,Clear,Summer,11.0,28.7,62,23.7,14.6
09/04/2023,39.9,22.4,39.1,1.3,25.0,Clear,Summer,9.7,22.7,98,19.3,10.7
"April 10, 2023",38.0,20.9,38.5,0.0,38.2,Clear,Summer,4.1,14.7,50,18.0,14.8
2023-04-11,30.3,21.3,26.5,0.0,25.0,Clear,Summer,8.3,25.2,112,18.9,14.7
12/04/2023,35.4,25.2,36.9,0.0,25.0,Clear,Summer,4.1,13.1,64,20.8,14.8
13/04/2023,44.6,22.6,44.4,0.0,27.1,Heatwave,Summer,10.0,56.0,132,20.9,14.1
14/04/2023,46.0,27.1,41.9,7.2,25.0,Rain,Summer,8.7,18.3,144,23.4,12.0
2023-04-15,40.5,43.51631535334963,42.2,0.0,29.9,Heatwave,Summer,3.5,36.9,142,,13.7
"April 16, 2023",37.7,27.7,35.3,0.0,30.5,Clear,Summer,7.2,7.4,50,26.5,14.8
17/04/2023,34.6,20.9,28.4,0.0,43.6,Clear,Summer,8.5,13.4,82,16.7,14.8
"April 18, 2023",45.6,25.6,42.0,0.0,28.3,Heatwave,Summer,8.2,38.7,103,23.9,14.0
"April 19, 2023",41.9,23.7,39.6,0.0,41.9,Heatwave,Summer,6.1,9.7,151,21.0,14.8
2023-04-20,35.7,22.2,34.7,0.0,36.0,Clear,Summer,14.319139846710907,10.0,150,19.4,13.6
2023-04-21,35.2,27.4,38.1,0.0,36.1,Clear,Summer,8.4,6.7,98,23.6,14.5
2023-04-22,37.3,19.8,35.0,0.0,25.0,Clear,Summer,9.7,18.0,88,,14.4
2023-04-23,34.7,21.0,29.8,0.0,30.6,Clear,Summer,,24.0,202,19.3,13.2
24/04/2023,34.8,24.1,35.6,0.0,35.4,Clear,Summer,7.8,120.37398656868389,209,22.7,13.8
2023-04-25,38.5,24.4,38.4,0.0,27.9,Clear,Summer,9.8,9.3,50,20.4,14.8
"April 26, 2023",38.2,21.9,36.3,0.0,28.3,Clear,Summer,6.8,58.4,50,19.2,13.8
2023-04-27,38.7,22.0,35.9,0.0,28.1,Clear,Summer,5.5,44.2,152,20.7,15.0
28/04/2023,37.8,28.0,37.8,0.0,32.3,Clear,Summer,3.4,13.9,87,24.7,10.6
2023-04-29,34.8,21.0,33.1,0.0,38.9,Clear,Summer,5.1,22.4,151,19.3,14.0
2023-04-30,41.9,19.1,41.7,0.0,35.2,Heatwave,Summer,9.9,6.5,180,17.9,15.0
01/05/2023,38.4,25.2,38.9,0.0,40.0,Clear,Summer,10.1,17.8,54,23.1,14.6
02/05/2023,36.1,17.1,34.8,0.0,26.7,Clear,Summer,7.6,139.92301322094767,97,13.0,12.0
2023-05-03,38.7,27.6,39.3,0.0,40.0,Clear,Summer,6.7,10.7,77,,14.0
2023-05-04,41.1,26.2,43.4,0.0,43.5,Heatwave,Summer,8.3,9.6,200,,11.5
2023-05-05,47.6,26.2,46.2,8.7,25.0,raining,Summer,3.8,8.1,101,24.5,11.6
2023-05-06,33.8,19.9,33.9,0.0,35.2,Clear,Summer,,145.77381699399157,118,18.0,11.8
"May 07, 2023",44.7,26.9,48.0,0.0,32.4,Heatwave,Summer,9.3,15.0,222,22.9,13.9
2023-05-08,38.2,28.7,37.9,0.0,25.0,Clear,Summer,13.933522513229208,21.6,130,24.4,14.8
2023-05-09,39.0,25.7,39.5,1.4,45.3,Clear,Summer,5.4,8.7,50,24.3,13.5
2023-05-10,39.6,26.7,37.6,0.0,25.0,Clear,Summer,6.4,15.3,82,25.6,10.4
2023-05-11,36.4,23.8,35.0,0.0,30.2,Clear,Summer,4.3,5.0,95,19.5,13.7
2023-05-12,38.7,22.3,40.1,0.0,25.0,Clear,Summer,8.6,25.3,84,19.6,15.0
2023-05-13,41.8,24.4,45.2,0.0,30.0,Heatwave,Summer,,5.7,113,21.6,14.7
14/05/2023,35.5,17.2,32.9,0.0,29.2,Clear,Summer,3.4,10.9,108,13.0,9.8
"May 15, 2023",34.1,20.3,35.1,0.0,27.3,Clear,Post_Monsoon,3.9,55.4,69,,14.7
2023-05-16,37.9,26.2,37.0,0.0,29.2,Clear,Summer,2.3,5.7,103,22.3,14.6
"May 17, 2023",36.7,23.4,35.3,0.0,25.8,Clear,Summer,3.4,8.4,50,20.7,13.5
"May 18, 2023",40.4,19.5,36.3,0.0,25.0,Heatwave,Summer,8.3,13.4,126,18.5,13.9
"May 19, 2023",34.7,22.1,29.5,0.0,27.5,Clear,Summer,,11.2,53,21.0,14.5
2023-05-20,36.5,23.3,37.5,0.0,32.4,Clear,Summer,10.6,13.5,91,20.8,14.4
21/05/2023,37.1,27.2,34.2,0.0,25.0,Clear,Summer,3.5,19.9,113,22.8,14.5
2023-05-22,38.2,25.3,36.1,0.0,43.6,Clear,Summer,3.9,14.2,114,20.8,13.8
"May 23, 2023",34.9,23.7,34.7,0.0,44.0,Clear,Summer,7.7,13.7,130,20.1,14.3
"May 24, 2023",37.4,22.3,32.9,0.0,31.5,Clear,Summer,7.3,38.3,128,20.6,14.9
2023-05-25,40.5,26.5,38.3,0.0,27.5,Heatwave,Summer,6.1,15.2,142,24.5,14.6
2023-05-26,37.6,24.8,31.1,0.0,25.0,Clear,Summer,3.2,13.3,50,22.6,13.7
2023-05-27,35.6,27.7,33.7,0.0,42.3,Clear,Summer,5.7,20.1,171,26.1,14.8
2023-05-28,41.1,21.3,39.9,-1.0,32.3,Heatwave,Summer,8.0,16.8,50,17.4,14.8
2023-05-29,40.3,21.5,42.6,0.0,36.3,Heatwave,Summer,8.2,21.3,92,17.9,14.2
2023-05-30,31.6,17.4,31.1,0.0,44.5,Clear,Summer,9.4,22.9,147,16.1,14.6
2023-05-31,34.9,26.5,36.2,0.0,33.5,Clear,Summer,,6.7,50,,14.7
2023-06-01,32.4,25.9,32.8,40.0,57.3,Heavy_Rain,Monsoon,5.0,20.7,57,24.3,6.8
2023-06-02,32.9,24.3,32.7,0.0,29.7,Clear,Monsoon,6.5,6.2,149,21.7,14.2
03/06/2023,29.5,24.4,32.7,105.2,98.0,Heavy_Rain,Monsoon,3.2,6.2,104,22.9,0.5
04/06/2023,28.4,25.7,29.1,0.0,34.9,Clear,Monsoon,6.4,25.2,76,21.6,14.3
05/06/2023,37.5,20.6,36.3,0.2,25.0,Clear,Monsoon,9.2,19.1,169,19.1,14.5
06/06/2023,34.9,24.8,37.0,102.6,98.0,Heavy_Rain,Monsoon,6.7,7.6,54,20.8,0.5
2023-06-07,30.6,25.0,31.5,139.8,98.0,Heavy_Rain,Monsoon,9.3,6.7,71,,0.5
2023-06-08,37.2,24.1,40.8,0.0,32.6,Clear,Monsoon,9.6,35.1,94,21.2,14.1
09/06/2023,29.9,22.3,33.3,23.6,54.9,Rain,Monsoon,2.5,7.7,50,18.5,10.2
2023-06-10,35.4,23.4,34.5,0.0,30.4,Clear,Monsoon,7.7,23.6,72,21.2,13.8
2023-06-11,25.9,23.0,23.8,0.0,32.2,Clear,Monsoon,7.6,140.8913408620868,50,19.9,14.5
12/06/2023,32.7,24.9,37.4,0.0,43.7,Clear,Monsoon,10.5,19.1,105,,12.7
"June 13, 2023",34.4,23.2,34.3,0.0,29.1,Clear,Monsoon,4.1,38.4,107,21.5,14.0
"June 14, 2023",35.4,24.2,34.8,22.6,57.0,Rain,Monsoon,3.5,27.0,95,21.4,10.2
2023-06-15,32.2,28.7,32.0,33.2,65.5,Heavy_Rain,Monsoon,,21.9,105,24.4,8.1
2023-06-16,31.7,23.4,30.9,0.0,30.4,Clear,Monsoon,6.1,21.8,85,22.0,14.9
2023-06-17,27.4,24.3,25.3,0.0,33.4,Clear,Monsoon,5.3,7.8,114,22.4,13.7
2023-06-18,32.1,24.8,33.1,59.5,79.7,Heavy_Rain,Monsoon,3.4,30.8,98,20.3,1.4
2023-06-19,39.4,27.0,39.4,16.6,45.2,Rain,Monsoon,4.3,12.8,89,25.5,11.0
20/06/2023,34.5,27.6,34.3,0.0,31.1,Clear,Monsoon,6.6,8.1,104,24.3,14.6
2023-06-21,33.2,23.9,34.0,0.0,25.6,Clear,Monsoon,6.2,15.3,50,22.5,12.9
22/06/2023,32.7,27.8,32.7,10.4,47.8,Rain,Monsoon,3.4,14.6,83,24.8,12.4
"June 23, 2023",33.1,27.7,34.1,0.0,32.5,Clear,Monsoon,3.7,6.0,118,22.7,14.7
2023-06-24,30.3,22.9,27.5,13.0,51.7,Rain,Monsoon,8.7,36.9,89,18.1,10.9
2023-06-25,37.1,24.6,37.8,14.5,44.3,Rain,Monsoon,7.0,34.7,50,20.9,11.7
2023-06-26,33.6,25.2,33.8,0.0,35.7,Clear,Monsoon,6.4,39.4,74,20.5,14.8
"June 27, 2023",33.1,22.4,31.9,-1.0,31.7,Clear,Monsoon,7.9,20.6,73,17.8,13.9
"June 28, 2023",33.4,25.7,31.9,0.7,46.8,Clear,Monsoon,6.6,24.5,50,21.1,13.3
2023-06-29,34.8,22.3,30.8,0.0,25.0,Clear,Monsoon,,50.4,67,20.5,14.2
2023-06-30,37.5,21.2,35.5,0.0,31.1,Clear,Monsoon,7.7,9.7,134,18.0,12.4
01/07/2023,33.2,23.2,33.6,0.0,29.9,Clear,Monsoon,11.0,8.6,93,20.6,14.1
2023-07-02,32.0,20.2,30.8,0.2,27.0,Clear,Monsoon,8.9,33.1,61,17.9,12.5
2023-07-03,30.7,22.2,33.2,71.1,92.3,Heavy_Rain,Monsoon,5.5,23.1,116,17.7,0.5
"July 04, 2023",30.5,21.7,27.6,0.0,25.0,Clear,Monsoon,8.2,15.0,113,,14.9
2023-07-05,33.7,23.5,33.9,9.3,44.3,Rain,Winter,,17.1,69,22.4,12.7
"July 06, 2023",37.0,26.5,36.4,0.0,26.1,Clear,Monsoon,2.9,30.5,93,25.0,13.4
2023-07-07,35.4,27.5,33.9,0.0,33.2,Clear,Winter,4.9,51.5,50,25.6,15.0
08/07/2023,24.0,22.0,21.9,7.6,39.7,Rain,Monsoon,3.4,25.6,51,,13.4
"July 09, 2023",35.3,25.0,30.7,4.7,25.0,Thunderstorm,Monsoon,2.8,14.0,130,21.2,12.8
10/07/2023,31.5,23.8,35.7,0.0,32.2,Thunderstorm,Monsoon,10.4,12.3,76,20.8,14.8
11/07/2023,34.5,31.4,32.8,7.3,39.2,Rain,Monsoon,4.7,45.8,68,26.5,13.3
2023-07-12,39.0,40.07574213290709,39.5,0.0,25.0,Clear,Monsoon,2.3,16.9,79,22.4,14.2
13/07/2023,37.0,25.8,36.9,0.0,28.7,Clear,Monsoon,6.3,7.0,107,22.6,14.9
"July 14, 2023",32.4,23.9,32.6,6.2,36.7,Rain,Monsoon,5.2,31.2,145,21.8,11.4
"July 15, 2023",31.7,25.0,30.8,8.3,42.0,Rain,Monsoon,3.3,14.8,107,20.8,11.9
2023-07-16,36.8,24.3,36.4,0.0,29.7,Clear,Monsoon,4.8,17.2,105,20.1,14.2
"July 17, 2023",30.9,28.3,29.8,0.8,30.9,Clear,Monsoon,,44.6,114,23.9,13.2
2023-07-18,34.0,23.5,28.1,0.0,33.8,Clear,Monsoon,9.3,20.9,107,21.9,14.7
2023-07-19,36.2,23.5,33.4,0.0,27.4,Clear,Monsoon,6.9,27.3,63,18.9,15.0
20/07/2023,34.7,26.4,38.3,34.9,66.8,Heavy_Rain,Monsoon,5.4,21.0,151,22.1,7.2
2023-07-21,31.7,24.3,30.8,0.0,31.5,Clear,Monsoon,,14.2,84,21.0,14.3
2023-07-22,33.3,22.9,34.5,32.8,56.0,Heavy_Rain,Monsoon,3.2,68.5,161,18.6,8.0
2023-07-23,32.0,24.0,31.8,18.3,35.3,Rain,Monsoon,4.0,8.3,50,,10.9
"July 24, 2023",35.5,22.9,32.9,4.0,25.0,Clear,Monsoon,2.2,26.1,72,20.5,14.2
25/07/2023,33.3,22.4,33.4,0.0,28.0,Clear,Monsoon,8.7,12.3,77,20.3,13.7
2023-07-26,33.4,27.3,33.8,31.8,56.7,Heavy_Rain,Monsoon,6.2,9.8,50,25.7,5.6
2023-07-27,34.1,28.1,31.8,1.6,31.8,Clear,Monsoon,4.2,29.2,80,,14.4
2023-07-28,34.5,27.5,33.6,1.0,25.0,Clear,Monsoon,10.1,6.5,113,25.1,13.1
29/07/2023,39.9,25.1,37.2,0.0,25.0,Clear,Monsoon,4.7,15.7,67,22.5,14.5
2023-07-30,31.3,27.3,28.4,0.0,25.0,Clear,Monsoon,8.6,44.3,72,24.8,14.6
2023-07-31,33.3,23.9,34.6,0.0,42.1,Clear,Monsoon,3.8,7.1,121,19.2,13.3
"August 01, 2023",35.4,27.1,33.7,7.4,34.5,Rain,Monsoon,7.8,58.0,68,24.1,12.9
2023-08-02,31.5,24.1,30.1,35.0,58.9,Heavy_Rain,Monsoon,2.5,20.6,93,19.4,7.4
2023-08-03,34.0,28.5,32.4,18.2,46.8,RAIN,Monsoon,,9.1,50,23.8,10.7
04/08/2023,36.3,24.0,33.7,7.5,38.0,Rain,Monsoon,7.1,13.4,98,20.7,13.4
2023-08-05,30.7,22.1,31.7,48.6,62.7,Heavy_Rain,Monsoon,8.9,5.2,106,17.6,4.1
2023-08-06,31.4,23.3,28.5,0.0,28.9,Clear,Monsoon,3.5,19.0,80,,14.5
2023-08-07,32.1,34.34265085627281,29.3,0.0,34.4,Clear,Monsoon,10.1,17.7,106,,15.0
"August 08, 2023",32.7,26.3,34.3,75.0,96.1,Heavy_Rain,Monsoon,5.0,26.3,119,24.0,0.5
09/08/2023,34.8,23.9,37.0,0.0,43.4,Clear,Monsoon,10.8,13.2,58,18.9,14.4
"August 10, 2023",40.3,23.8,40.0,3.0,39.8,Heatwave,Monsoon,8.0,10.5,72,20.1,14.3
"August 11, 2023",29.6,24.3,29.7,0.0,34.9,Clear,Monsoon,10.8,8.1,50,21.3,14.3
2023-08-12,35.8,22.7,37.1,33.9,55.4,Heavy_Rain,Monsoon,7.4,38.5,122,21.7,6.5
2023-08-13,35.6,24.7,33.8,46.4,59.4,Heavy_Rain,Monsoon,6.9,27.1,87,,4.6
2023-08-14,33.3,23.8,32.7,0.0,25.0,Clear,Monsoon,13.663805531336212,19.6,71,19.7,13.7
15/08/2023,34.9,25.8,36.4,12.8,40.7,Rain,Monsoon,7.3,5.6,80,21.9,11.6
16/08/2023,28.2,24.1,26.5,0.0,36.4,Clear,Monsoon,4.4,13.6,73,21.9,14.4
2023-08-17,27.8,25.8,28.6,6.1,29.2,Rain,Monsoon,7.3,26.9,78,,13.2
18/08/2023,26.3,24.3,25.2,0.0,45.3,Clear,Monsoon,4.3,16.2,90,22.1,12.0
19/08/2023,33.5,23.8,33.8,4.4,37.0,Clear,Monsoon,2.9,39.0,54,19.8,13.7
2023-08-20,28.0,26.0,27.0,0.7,32.5,Clear,Monsoon,8.7,49.0,68,21.6,14.6
2023-08-21,36.6,26.8,36.2,14.2,39.0,Rain,Monsoon,6.9,38.3,58,24.5,12.1
22/08/2023,33.7,25.9,31.5,0.0,25.4,Clear,Monsoon,7.9,10.9,92,21.5,13.6
2023-08-23,36.0,24.5,38.7,85.3,98.0,Heavy_Rain,Monsoon,13.267289597826892,10.3,96,,0.5
2023-08-24,35.3,26.6,36.1,28.4,46.0,Rain,Monsoon,5.0,31.4,67,25.2,9.2
2023-08-25,34.9,24.7,33.0,0.0,26.5,Clear,Monsoon,8.8,15.6,108,22.9,14.1
26/08/2023,36.0,23.3,40.2,60.7,85.0,Heavy_Rain,Monsoon,8.5,12.3,104,18.6,2.2
27/08/2023,35.4,21.4,34.1,0.0,45.2,Clear,Monsoon,,6.1,85,18.3,14.9
2023-08-28,35.1,28.1,36.9,9.5,42.3,Rain,Monsoon,3.7,27.1,55,23.4,11.5
"August 29, 2023",33.0,27.5,29.9,0.0,26.3,Clear,Monsoon,,15.6,101,24.9,14.7
2023-08-30,35.5,25.2,33.1,15.9,35.7,Rain,Monsoon,,8.8,50,,10.8
2023-08-31,34.4,24.6,35.9,0.0,25.0,Clear,Monsoon,,17.1,116,21.9,12.9
2023-09-01,34.1,25.5,32.1,86.6,98.0,Heavy_Rain,Monsoon,3.6,24.5,52,,0.5
2023-09-02,37.0,23.0,34.1,0.0,39.8,Clear,Monsoon,2.1,8.0,111,20.6,14.9
03/09/2023,31.4,25.7,32.1,0.0,42.3,Clear,Post_Monsoon,8.6,25.2,50,,13.4
2023-09-04,32.1,25.1,36.3,84.8,90.5,Heavy_Rain,Monsoon,2.2,8.5,50,22.1,0.5
2023-09-05,37.1,25.7,33.5,0.0,25.0,Clear,Monsoon,7.4,47.4,56,23.7,13.5
2023-09-06,31.8,21.9,34.7,51.3,91.8,Heavy_Rain,Monsoon,5.9,30.8,101,18.9,4.1
2023-09-07,36.6,26.2,40.5,14.1,37.0,Rain,Monsoon,8.6,26.1,139,24.9,12.1
08/09/2023,34.1,26.8,33.5,0.0,25.0,Clear,Monsoon,3.2,105.43676821809579,76,24.6,14.3
09/09/2023,33.6,25.5,32.7,0.0,32.8,Clear,Monsoon,3.0,16.0,78,21.9,12.4
2023-09-10,32.2,23.8,36.4,5.2,30.4,rain,Monsoon,,18.1,116,21.5,12.8
2023-09-11,32.4,36.77633936948595,28.9,0.0,29.5,Clear,Monsoon,8.9,6.5,114,19.6,14.7
"September 12, 2023",30.0,33.83207255772329,27.4,10.8,29.6,Rain,Monsoon,4.0,65.6,77,,12.8
"September 13, 2023",30.4,26.2,32.8,0.0,37.6,Clear,Monsoon,9.6,13.9,91,24.6,14.9
"September 14, 2023",30.3,22.6,29.4,54.3,77.0,Heavy_Rain,Monsoon,10.9,6.2,61,18.7,3.9
2023-09-15,40.9,42.25481493553164,40.7,0.0,29.1,Heatwave,Monsoon,6.6,10.5,136,21.2,14.4
2023-09-16,29.9,23.8,28.2,0.0,35.6,Clear,Monsoon,10.5,70.0,50,22.6,13.8
2023-09-17,36.4,23.2,35.9,1.6,38.1,Clear,Monsoon,6.5,5.5,87,19.6,14.0
"September 18, 2023",36.7,27.3,36.5,60.0,58.3,Heavy_Rain,Monsoon,8.5,24.2,50,23.5,0.5
2023-09-19,31.2,23.7,32.9,56.9,71.4,Heavy_Rain,Monsoon,4.6,11.5,84,19.6,3.2
2023-09-20,33.6,26.6,34.8,89.0,89.4,Heavy_Rain,Monsoon,8.8,14.5,87,22.6,0.5
2023-09-21,37.4,26.1,35.1,0.0,34.0,Clear,Monsoon,10.1,7.9,50,21.5,14.6
2023-09-22,33.7,26.4,30.4,22.9,42.5,Rain,Monsoon,7.8,12.3,108,22.6,9.6
2023-09-23,33.6,25.5,34.0,0.0,45.1,Clear,Monsoon,7.5,6.0,52,23.6,14.9
2023-09-24,32.5,23.9,32.0,0.0,33.8,Clear,Monsoon,8.3,10.4,117,21.1,14.4
"September 25, 2023",36.6,26.9,35.1,12.9,39.7,Rain,Monsoon,8.6,5.4,155,23.0,11.7
2023-09-26,36.2,28.9,36.5,3.7,32.6,Clear,Monsoon,2.6,39.8,105,27.7,14.2
2023-09-27,35.6,23.7,36.2,0.0,32.9,Clear,Monsoon,6.8,12.4,68,22.5,14.4
28/09/2023,34.9,26.2,36.1,13.3,52.3,Rain,Monsoon,10.5,5.6,123,24.3,11.0
2023-09-29,32.5,25.3,33.8,32.3,58.9,Heavy_Rain,Monsoon,8.5,7.8,51,23.1,8.0
2023-09-30,37.6,27.2,40.7,0.0,32.1,Clear,Monsoon,,13.3,72,22.3,14.7
2023-10-01,30.2,19.8,30.3,0.0,26.1,Clear,Post_Monsoon,5.7,12.1,65,16.5,14.8
02/10/2023,34.5,17.0,34.7,0.0,25.0,Clear,Post_Monsoon,3.5,17.5,63,15.0,14.0
2023-10-03,31.3,13.5,30.0,0.0,25.0,Clear,Post_Monsoon,9.5,64.3,68,9.4,13.7
2023-10-04,31.2,21.4,29.1,4.9,35.8,Clear,Post_Monsoon,5.2,17.3,75,19.4,12.9
2023-10-05,29.9,16.7,30.7,5.7,43.9,rain,Post_Monsoon,,12.7,85,13.6,13.3
2023-10-06,31.9,13.9,31.6,0.0,26.9,Clear,Post_Monsoon,4.6,50.5,73,12.4,14.1
2023-10-07,29.6,19.8,29.0,0.0,34.3,Clear,Post_Monsoon,,16.2,50,15.8,14.5
2023-10-08,31.4,22.1,32.5,0.0,25.0,Clear,Post_Monsoon,10.1,45.0,99,,14.1
2023-10-09,32.0,14.6,29.0,0.0,43.5,Clear,Post_Monsoon,4.2,16.1,76,10.1,12.9
