Record_ID,Date,Mess_Hall_ID,Day_of_Week,Meal_Type,Menu_Item,Cuisine_Category,Food_Type,Contains_Egg,Contains_Dairy,Protein_Content_Category,Is_Served_On_Separate_Counter,Is_Special_Menu,Food_Prepared_kg,Food_Consumed_kg,Food_Wasted_kg,Waste_Percentage,Cost_Per_Kg_INR,Serving_Size_Per_Student_g,Leftover_Redistribution_kg,Cook_on_Duty,Mess_Supervisor_ID,Preparation_Start_Time,Service_End_Time
OPS-20251101-MH_A-0011,2025-11-01,MH_A,Saturday,Lunch,Dum Aloo,North Indian,Veg,False,False,Low,False,False,100.0,80.49,19.51,19.51,114.17,350.9,7.65,C005,SUP03,0:00 PM,1430
OPS-20251101-MH_A-0012,01/11/2025,MH_A,Saturday,Lunch,Palak Paneer,North Indian,Veg,False,True,,False,False,100.0,76.12,23.88,26.75,373.4,350.9,2.7,C013,SUP04,12:00,14:30
OPS-20251101-MH_A-0013,"November 01, 2025",MH_A,Saturday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,36.5,28.31,8.19,19.75,154.87,309.3,2.47,C001,,16:30,18:30
OPS-20251101-MH_A-0014,2025-11-01,MH_A,Saturday,Snacks,Samosa,Street Food,Veg,False,False,Low,False,False,33.7,25.02,8.68,28.85,156.24,285.6,3.92,C019,,16:30,18:30
OPS-20251101-MH_A-0015,2025-11-01,MH_A,Saturday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,100.0,86.03,13.97,13.97,98.67,389.1,7.26,C025,SUP02,19:30,22:00
OPS-20251101-MH_A-0016,01/11/2025,MH_A,Saturday,Dinner,Dal Tadka,North Indian,Veg,False,False,,False,False,100.0,76.94,23.06,23.06,126.71,389.1,8.17,C005,SUP01,19:30,22:00
OPS-20251101-MH_A-0017,01/11/2025,MH_A,Saturday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,False,8.0,6.58,1.42,17.79,,31.1,0.16,C014,SUP07,19:30,2200
OPS-20251101-MH_A-0018,2025-11-01,MH_A,Saturday,Dinner,Aloo Gobi,North Indian,Veg,False,False,,False,False,100.0,77.0,23.0,20.24,104.74,389.1,6.56,C003,SUP02,19:30,22:00
OPS-20251101-MH_A-0019,2025-11-01,MH_A,Saturday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.49,16.25,4.24,23.2,370.02,79.7,2.11,C019,SUP03,19:30,10:00 PM
OPS-20251101-MH_A-0020,2025-11-01,MH_A,Saturday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,20.0,13.96,6.04,30.19,269.33,77.8,2.63,C005,SUP07,19:30,22:00
OPS-20251101-MH_A-0021,"November 01, 2025",MH_A,Saturday,Dinner,Rajma Rice,North Indian,Veg,False,False,High,False,False,100.0,72.11,27.89,27.89,137.61,389.1,10.9,C010,,19:30,22:00
OPS-20251101-MH_B-0001,2025-11-01,MH_B,Saturday,Breakfast,Coffee,Continental,Veg,,True,Low,False,False,56.62,44.76,11.86,20.95,85.61,302.8,6.34,C016,SUP06,0630,0900
OPS-20251101-MH_B-0002,2025-11-01,MH_B,Saturday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,False,58.67,48.55,10.12,17.25,118.82,313.7,5.56,C005,SUP01,06:30,09:00
OPS-20251101-MH_B-0003,2025-11-01,MH_B,Saturday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,False,8.0,6.14,1.86,26.02,178.26,42.8,0.39,C009,SUP01,06:30,09:00
OPS-20251101-MH_B-0004,"November 01, 2025",MH_B,Saturday,Breakfast,Rava Idli,South Indian,Veg,False,False,Low,False,False,50.0,39.71,10.29,20.59,111.32,267.4,2.06,C017,SUP07,06:30,9:00 AM
OPS-20251101-MH_B-0005,01/11/2025,MH_B,Saturday,Lunch,Prawn Masala,South Indian,Non_Veg,False,False,High,True,False,23.97,17.46,6.51,23.91,439.71,81.0,0.85,C011,SUP04,12:00,14:30
OPS-20251101-MH_B-0006,2025-11-01,MH_B,Saturday,Lunch,Aloo Dum,North Indian,Veg,False,False,Low,False,False,100.0,74.01,25.99,25.99,107.34,337.8,13.55,C012,SUP06,12:00,1430
OPS-20251101-MH_B-0007,2025-11-01,MH_B,Saturday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,100.0,79.66,20.34,20.34,115.03,337.8,8.31,C017,,12:00,2:30 PM
OPS-20251101-MH_B-0008,2025-11-01,MH_B,Saturday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,8.0,6.43,1.57,19.57,191.78,27.0,0.71,C002,SUP01,0:00 PM,1430
OPS-20251101-MH_B-0009,2025-11-01,MH_B,Saturday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,14.0,6.0,30.01,538.89,67.6,1.25,C012,,12:00,14:30
OPS-20251101-MH_B-0010,2025-11-01,MH_B,Saturday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,False,100.0,73.93,26.07,29.2,110.0,337.8,11.68,C022,SUP01,12:00,14:30
OPS-20251101-MH_B-0011,2025-11-01,MH_B,Saturday,Lunch,Dal Fry,North Indian,Veg,False,False,High,False,False,100.0,88.65,11.35,12.71,111.76,337.8,3.62,C004,,12:00,1430
OPS-20251101-MH_B-0012,"November 01, 2025",MH_B,Saturday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,7.37,6.85,0.52,7.02,131.79,24.9,0.22,C010,SUP01,12:00,14:30
OPS-20251101-MH_B-0013,"November 01, 2025",MH_B,Saturday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,41.05,31.18,9.87,24.04,82.16,293.2,5.11,C024,,16:30,1830
OPS-20251101-MH_B-0014,2025-11-01,MH_B,Saturday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,38.95,35.99,2.96,7.59,160.23,278.2,1.52,C010,SUP06,16:30,18:30
OPS-20251101-MH_B-0015,01/11/2025,MH_B,Saturday,Dinner,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,8.01,7.76,0.25,3.18,120.49,28.5,0.05,C008,SUP05,19:30,22:00
OPS-20251101-MH_B-0016,"November 01, 2025",MH_B,Saturday,Dinner,Paneer Curry,North Indian,Veg,False,True,High,False,False,100.0,79.88,20.12,109.0407978919006,382.05,355.9,11.32,C005,SUP06,7:30 PM,22:00
OPS-20251101-MH_B-0017,01/11/2025,MH_B,Saturday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,8.93,6.38,2.55,32.02,206.71,31.8,1.38,C022,SUP07,19:30,22:00
OPS-20251101-MH_B-0018,2025-11-01,MH_B,Saturday,DINNER,Gulab Jamun,Sweet-Dessert,Veg,False,False,,False,False,100.0,80.19,19.81,19.81,308.91,355.9,11.0,C002,SUP02,19:30,22:00
OPS-20251101-MH_B-0019,01/11/2025,MH_B,Saturday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,100.0,83.51,16.49,14.51,113.43,355.9,4.09,C018,SUP05,19:30,2200
OPS-20251101-MH_B-0020,2025-11-01,MH_B,Wednessday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.0,13.84,6.16,30.78,381.74,71.2,0.87,C008,SUP01,1930,22:00
OPS-20251101-MH_B-0021,2025-11-01,MH_B,Saturday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,79.76,20.24,22.67,124.35,355.9,8.94,C022,,1930,10:00 PM
OPS-20251101-MH_B-0022,2025-11-01,MH_B,Saturday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,21.66,16.46,5.2,23.99,277.42,77.1,1.33,C014,SUP04,19:30,10:00 PM
OPS-20251101-MH_G-0001,2025-11-01,MH_G,Saturday,Breakfast,Coffee,Continental,Veg,False,True,Low,False,False,50.0,41.92,8.08,16.17,83.73,409.8,3.33,C025,SUP01,06:30,09:00
OPS-20251101-MH_G-0002,2025-11-01,MH_G,Saturday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,50.0,39.2,10.8,19.0,124.24,409.8,3.63,C011,,06:30,0900
OPS-20251101-MH_G-0003,2025-11-01,MH_G,Saturday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,50.0,39.72,10.28,18.1,113.96,409.8,5.4,C011,SUP04,6:30 AM,09:00
OPS-20251101-MH_G-0004,"November 01, 2025",MH_G,Saturday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,8.0,6.52,1.48,18.5,148.32,65.6,0.4,C002,SUP07,06:30,09:00
OPS-20251101-MH_G-0005,2025-11-01,MH_G,Saturday,LUNCH,Prawn Masala,South Indian,Non_Veg,False,False,High,True,False,20.0,15.8,4.2,20.98,442.6,98.5,0.86,C010,SUP06,0:00 PM,14:30
OPS-20251101-MH_G-0006,"November 01, 2025",MH_G,Saturday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,100.0,76.2,23.8,23.8,110.91,492.6,13.53,C024,SUP04,12:00,2:30 PM
OPS-20251101-MH_G-0007,2025-11-01,MH_G,Saturday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,11.92,9.2,2.72,22.8,203.37,58.7,0.95,C005,SUP07,12:00,14:30
OPS-20251101-MH_G-0008,2025-11-01,MH_G,Saturday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,False,20.0,16.12,3.88,19.4,534.03,98.5,1.8,C014,SUP04,12:00,14:30
OPS-20251101-MH_G-0009,01/11/2025,MH_G,Saturday,Lunch,Palak Paneer,North Indian,veg,False,True,High,False,False,100.0,91.59,8.41,7.4,400.05,492.6,4.22,C015,SUP06,12:00,14:30
OPS-20251101-MH_G-0010,01/11/2025,MH_G,Saturday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,100.0,85.78,14.22,14.22,108.13,492.6,2.88,C002,SUP03,12:00,14:30
OPS-20251101-MH_G-0011,2025-11-01,MH_G,Saturday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,False,10.78,10.67,0.11,0.88,143.2,53.1,0.01,C018,SUP07,12:00,2:30 PM
OPS-20251101-MH_G-0012,2025-11-01,MH_G,Wenesday,Lunch,Rajma Rice,North Indian,VEG,False,False,High,False,False,100.0,71.88,28.12,28.12,131.24,492.6,5.26,C016,SUP03,0:00 PM,2:30 PM
OPS-20251101-MH_G-0013,01/11/2025,MH_G,Saturday,Snacks,Poha,North Indian,Veg,False,False,Low,False,False,25.0,21.26,3.74,14.96,84.94,297.6,0.73,C016,SUP03,16:30,18:30
OPS-20251101-MH_G-0014,2025-11-01,MH_G,Saturday,Snacks,Fruit Plate,Continental,Vegan,False,False,,False,False,25.81,22.01,3.8,14.73,164.57,307.3,1.76,C002,SUP05,16:30,18:30
OPS-20251101-MH_G-0015,01/11/2025,MH_G,Saturday,Dinner,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,5.99,5.62,0.37,6.24,130.09,31.4,0.05,C016,SUP03,19:30,22:00
OPS-20251101-MH_G-0016,2025-11-01,MH_G,Saturday,Dinner,Dal Tadka,North Indian,Veg,False,False,High,False,False,100.0,91.74,8.26,8.26,130.91,523.6,4.03,C025,SUP05,19:30,22:00
OPS-20251101-MH_G-0017,"November 01, 2025",MH_G,Saturday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,8.0,6.71,1.29,16.16,189.46,41.9,0.52,C016,,7:30 PM,22:00
OPS-20251101-MH_G-0018,01/11/2025,MH_G,Saturday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,False,20.0,16.56,3.44,15.15,253.02,104.7,1.56,C003,SUP07,19:30,10:00 PM
OPS-20251101-MH_G-0019,"November 01, 2025",MH_G,Saturday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,20.0,15.81,4.19,20.94,365.23,104.7,2.43,C017,,19:30,10:00 PM
OPS-20251101-MH_G-0020,2025-11-01,MH_G,Saturday,Dinner,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,False,100.0,84.69,15.31,17.15,120.89,523.6,5.15,C019,SUP05,19:30,2200
OPS-20251101-MH_G-0021,2025-11-01,MH_G,Saturday,Dinner,Mixed Veg,North Indian,Veg,False,False,Low,False,False,100.0,85.99,14.01,14.01,116.65,523.6,8.1,C014,,7:30 PM,22:00
OPS-20251101-MH_G-0022,"November 01, 2025",MH_G,Saturday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,100.0,82.92,17.08,19.13,119.96,523.6,5.63,C013,SUP03,1930,22:00
OPS-20251102-MH_A-0001,2025-11-02,MH_A,Sunday,Breakfast,Upma,South Indian,Veg,False,False,Low,False,True,77.35,58.22,19.13,24.73,92.99,264.0,5.08,C002,,0630,09:00
OPS-20251102-MH_A-0002,2025-11-02,MH_A,Sunday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,True,82.34,67.79,14.55,19.79,131.43,281.0,6.77,C009,SUP05,06:30,0900
OPS-20251102-MH_A-0003,02/11/2025,MH_A,Sunday,BREAKFAST,Dosa,South Indian,Veg,False,False,Low,False,True,78.19,63.36,14.83,16.69,120.96,266.9,2.89,C007,SUP03,0630,09:00
OPS-20251102-MH_A-0004,"November 02, 2025",MH_A,Sunday,Breakfast,Boiled Eggs,Continental,Egg,True,False,,True,True,8.0,6.39,1.61,22.5,155.71,27.3,0.27,C022,SUP03,06:30,09:00
OPS-20251102-MH_A-0005,"November 02, 2025",MH_A,Sunday,Lunch,Prawn Masala,South Indian,Non_Veg,False,False,High,True,True,30.06,24.49,5.57,18.53,443.57,67.6,1.61,C008,SUP05,12:00,2:30 PM
OPS-20251102-MH_A-0006,2025-11-02,MH_A,Sunday,Lunch,Aloo Dum,North Indian,veg,False,False,Low,False,True,142.51,110.58,31.93,19.72,105.37,0.0,11.34,C011,SUP06,0:00 PM,2:30 PM
OPS-20251102-MH_A-0007,2025-11-02,MH_A,Sunday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,True,14.67,12.42,2.25,15.36,196.96,33.0,0.61,C005,SUP01,12:00,1430
OPS-20251102-MH_A-0008,2025-11-02,MH_A,Sunday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,True,100.0,76.21,23.79,23.79,103.28,224.7,6.91,C002,SUP06,12:00,2:30 PM
OPS-20251102-MH_A-0009,2025-11-02,MH_A,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,True,36.44,25.28,11.16,30.62,547.49,81.9,4.34,C021,SUP05,12:00,14:30
OPS-20251102-MH_A-0010,2025-11-02,MH_A,Sunday,Lunch,Kadhi Pakoda,North Indian,Veg,False,True,,False,True,113.88,85.75,28.13,21.74,116.38,255.9,11.87,C018,SUP02,12:00,14:30
OPS-20251102-MH_A-0011,2025-11-02,MH_A,Sunday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,True,131.59,110.99,20.6,15.66,103.8,295.7,9.6,C010,,1200,14:30
OPS-20251102-MH_A-0012,2025-11-02,MH_A,Sunday,Snacks,Samosa,Street Food,Veg,False,False,Low,False,True,46.24,37.02,9.22,17.54,148.02,261.2,1.66,C003,SUP01,16:30,18:30
OPS-20251102-MH_A-0013,02/11/2025,MH_A,Sunday,Snacks,Coffee,Continental,veg,False,True,Low,False,True,49.62,41.42,8.2,16.52,86.45,280.3,2.7,C008,SUP04,4:30 PM,18:30
OPS-20251102-MH_A-0014,2025-11-02,MH_A,Sunday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,True,100.0,75.33,24.67,24.67,94.18,425.5,3.6,C008,SUP05,19:30,10:00 PM
OPS-20251102-MH_A-0015,"November 02, 2025",MH_A,Sunday,Dinner,Dal Tadka,North Indian,Veg,False,False,High,False,True,100.0,75.85,24.15,27.05,125.1,425.5,10.63,C019,SUP06,19:30,22:00
OPS-20251102-MH_A-0016,"November 02, 2025",MH_A,Sunday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,True,8.0,6.13,1.87,23.38,190.42,34.0,0.66,C006,SUP01,19:30,22:00
OPS-20251102-MH_A-0017,02/11/2025,MH_A,Sunday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,True,100.0,85.87,14.13,14.13,394.05,0.0,1.88,C014,SUP01,19:30,22:00
OPS-20251102-MH_A-0018,2025-11-02,MH_A,Sunday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,True,100.0,77.78,22.22,22.22,258.75,425.5,6.3,C002,SUP07,19:30,22:00
OPS-20251102-MH_A-0019,2025-11-02,MH_A,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,True,20.0,15.13,4.87,27.26,396.54,85.1,1.01,C019,,1930,2200
OPS-20251102-MH_A-0020,"November 02, 2025",MH_A,Sunday,Dinner,Keema Matar,North Indian,Non_Veg,,False,High,True,True,20.0,14.35,5.65,28.24,274.04,85.1,2.85,C005,SUP03,19:30,10:00 PM
OPS-20251102-MH_B-0001,2025-11-02,MH_B,Sunday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,True,8.0,6.17,1.83,22.83,149.36,32.0,0.85,C014,SUP05,06:30,09:00
OPS-20251102-MH_B-0002,2025-11-02,MH_B,Sunday,Breakfast,Dosa,South Indian,Veg,False,False,Low,False,True,65.04,54.81,10.23,13.84,112.95,260.2,5.9,C018,SUP02,06:30,09:00
OPS-20251102-MH_B-0003,02/11/2025,MH_B,Sunday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,True,69.05,50.36,18.69,30.32,117.64,276.2,6.54,C013,SUP05,6:30 AM,0900
OPS-20251102-MH_B-0004,2025-11-02,MH_B,Sunday,Breakfast,Tea,Continental,Veg,False,True,Low,False,True,70.27,53.4,16.87,26.89,75.23,281.1,7.11,C004,,06:30,09:00
OPS-20251102-MH_B-0005,2025-11-02,MH_B,Sunday,Lunch,Prawn Masala,South Indian,Non_Veg,False,False,High,True,True,20.46,14.48,5.98,25.74,440.94,72.8,1.35,C011,SUP06,12:00,1430
OPS-20251102-MH_B-0006,02/11/2025,MH_B,Sunday,Lunch,Aloo Dum,North Indian,Veg,False,False,Low,False,True,100.0,82.42,17.58,19.69,100.79,355.9,4.66,C013,SUP05,12:00,2:30 PM
OPS-20251102-MH_B-0007,02/11/2025,MH_B,Sunday,Lunch,Bisi Bele Bath,South Indian,veg,False,False,,False,True,100.0,78.99,21.01,18.49,127.19,355.9,4.12,C001,SUP04,12:00,14:30
OPS-20251102-MH_B-0008,"November 02, 2025",MH_B,Sunday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,True,8.0,6.36,1.64,20.48,200.07,28.5,0.35,C023,,12:00,14:30
OPS-20251102-MH_B-0009,2025-11-02,MH_B,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,True,20.0,15.1,4.9,24.5,563.47,71.2,2.56,C020,SUP04,12:00,2:30 PM
OPS-20251102-MH_B-0010,2025-11-02,MH_B,Sunday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,True,100.0,78.31,21.69,21.69,119.43,355.9,6.91,C016,,1200,14:30
OPS-20251102-MH_B-0011,2025-11-02,MH_B,Sunday,Lunch,Dal Fry,North Indian,Veg,False,False,High,False,True,100.0,81.85,18.15,18.15,116.45,355.9,6.9,C014,SUP04,12:00,14:30
OPS-20251102-MH_B-0012,2025-11-02,MH_B,Sunday,Snacks,Upma,South Indian,Veg,False,False,Low,False,True,45.52,36.39,9.13,20.06,95.95,307.6,3.11,C002,SUP06,16:30,1830
OPS-20251102-MH_B-0013,"November 02, 2025",MH_B,Sunday,Snacks,Poha,North Indian,Veg,False,False,,False,True,37.04,28.78,8.26,19.63,87.32,250.3,2.89,C003,,16:30,6:30 PM
OPS-20251102-MH_B-0014,2025-11-02,MH_B,Sunday,Dinner,Dal Tadka,North Indian,Veg,False,False,High,False,True,114.74,88.2,26.54,23.13,129.76,264.4,5.08,C020,,7:30 PM,22:00
OPS-20251102-MH_B-0015,2025-11-02,MH_B,Sunday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,True,14.93,12.0,2.93,19.64,205.99,34.4,1.65,C016,SUP06,19:30,22:00
OPS-20251102-MH_B-0016,02/11/2025,MH_B,Sunday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,True,119.86,99.03,20.83,17.38,391.32,276.2,6.45,C014,SUP03,1930,22:00
OPS-20251102-MH_B-0017,2025-11-02,MH_B,Sunday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,True,123.2,93.7,29.5,21.07,104.54,283.9,9.75,C003,SUP04,7:30 PM,10:00 PM
OPS-20251102-MH_B-0018,2025-11-02,MH_B,Sunday,dinner,Kheer,Sweet-Dessert,Veg,False,True,Medium,False,True,133.85,107.01,26.84,17.64,285.07,308.4,14.58,C011,,19:30,22:00
OPS-20251102-MH_B-0019,02/11/2025,MH_B,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,True,30.7,21.27,9.43,27.03,372.76,70.7,1.4,C015,SUP06,19:30,22:00
OPS-20251102-MH_B-0020,2025-11-02,MH_B,Sunday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,True,31.62,24.15,7.47,23.63,248.9,72.9,4.39,C021,SUP04,19:30,10:00 PM
OPS-20251102-MH_G-0001,"November 02, 2025",MH_G,Sunday,Breakfast,Poha,North Indian,Veg,False,False,Low,False,True,63.71,55.65,8.06,12.65,86.9,301.9,1.65,C020,SUP07,6:30 AM,9:00 AM
OPS-20251102-MH_G-0002,"November 02, 2025",MH_G,Sunday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,True,8.0,7.16,0.84,11.74,181.36,37.9,0.11,C009,SUP06,6:30 AM,9:00 AM
OPS-20251102-MH_G-0003,2025-11-02,MH_G,Sunday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,True,61.22,54.65,6.57,12.01,112.41,290.1,2.13,C019,SUP04,06:30,09:00
OPS-20251102-MH_G-0004,2025-11-02,MH_G,Sunday,Breakfast,Bread-Butter,Continental,Veg,False,True,Low,False,True,50.0,39.19,10.81,21.62,,237.0,3.64,C017,SUP04,6:30 AM,09:00
OPS-20251102-MH_G-0005,"November 02, 2025",MH_G,Sunday,Lunch,Prawn Masala,South Indian,Non_Veg,False,False,High,True,True,20.0,16.76,3.24,14.25,476.09,101.5,1.29,C003,SUP01,12:00,14:30
OPS-20251102-MH_G-0006,"November 02, 2025",MH_G,Sunday,Lunch,Aloo Dum,North Indian,Veg,False,False,Low,False,True,100.0,87.78,12.22,12.22,105.76,507.6,4.93,C025,,12:00,2:30 PM
OPS-20251102-MH_G-0007,2025-11-02,MH_G,Sunday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,True,100.0,83.12,16.88,16.88,119.79,507.6,5.05,C010,SUP05,1200,14:30
OPS-20251102-MH_G-0008,2025-11-02,MH_G,Sunday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,True,8.0,6.39,1.61,22.49,200.71,40.6,0.18,C004,SUP02,12:00,14:30
OPS-20251102-MH_G-0009,"November 02, 2025",MH_G,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,True,20.0,16.34,3.66,18.31,507.98,0.0,1.87,C020,SUP01,12:00,2:30 PM
OPS-20251102-MH_G-0010,2025-11-02,MH_G,Sunday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,True,100.0,81.66,18.34,18.34,157.44,507.6,6.18,C008,SUP05,0:00 PM,14:30
OPS-20251102-MH_G-0011,02/11/2025,MH_G,Sunday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,True,11.85,11.73,0.12,1.0,137.32,60.2,0.03,C023,SUP01,0:00 PM,14:30
OPS-20251102-MH_G-0012,2025-11-02,MH_G,Sunday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,True,100.0,78.25,21.75,21.75,113.39,507.6,7.37,C008,,12:00,14:30
OPS-20251102-MH_G-0013,02/11/2025,MH_G,Sunday,Snacks,Upma,South Indian,Veg,False,False,Low,False,True,38.74,30.89,7.85,20.25,90.34,287.0,0.96,C014,SUP01,16:30,18:30
OPS-20251102-MH_G-0014,2025-11-02,MH_G,Sunday,Snacks,Coffee,Continental,Veg,False,True,Low,False,True,34.33,29.26,5.07,14.75,88.79,254.3,1.8,C020,SUP05,16:30,18:30
OPS-20251102-MH_G-0015,2025-11-02,MH_G,Sunday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,True,100.0,86.72,13.28,11.68,91.51,502.5,5.58,C001,SUP02,1930,22:00
OPS-20251102-MH_G-0016,2025-11-02,MH_G,Sunday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,True,100.0,87.32,12.68,11.16,93.77,502.5,5.66,C011,SUP05,1930,2200
OPS-20251102-MH_G-0017,2025-11-02,MH_G,Sunday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,True,8.0,7.0,1.0,11.02,195.35,40.2,0.38,C001,SUP02,19:30,22:00
OPS-20251102-MH_G-0018,2025-11-02,MH_G,Sunday,Dinner,Keema Matar,North Indian,Non_Veg,False,False,High,True,True,20.0,15.95,4.05,22.66,239.06,100.5,2.16,C009,SUP07,19:30,22:00
OPS-20251102-MH_G-0019,"November 02, 2025",MH_G,Sunday,Dinner,Kheer,Sweet-Dessert,Veg,False,True,Medium,False,True,100.0,83.02,16.98,14.94,282.3,502.5,8.28,C011,SUP03,19:30,22:00
OPS-20251102-MH_G-0020,"November 02, 2025",MH_G,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,True,20.0,14.72,5.28,23.24,368.39,0.0,3.04,C015,SUP04,19:30,22:00
OPS-20251102-MH_G-0021,02/11/2025,MH_G,Sunday,Dinner,Mixed Veg,North Indian,Veg,False,False,Low,False,True,100.0,85.28,14.72,14.72,117.1,502.5,3.4,C024,SUP05,1930,22:00
OPS-20251103-MH_A-0001,2025-11-03,MH_A,Monday,Breakfast,Rava Idli,South Indian,Veg,False,False,Low,False,False,50.21,44.26,5.95,11.85,111.79,223.2,2.55,C005,SUP02,06:30,0900
OPS-20251103-MH_A-0002,"November 03, 2025",MH_A,Monday,Breakfast,Cornflakes,Continental,Veg,False,False,,False,False,54.62,44.56,10.06,20.63,111.32,242.8,4.49,C009,SUP06,06:30,09:00
OPS-20251103-MH_A-0003,"November 03, 2025",MH_A,Monday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,8.0,5.78,2.22,31.08,151.35,35.6,0.92,C013,SUP07,06:30,9:00 AM
OPS-20251103-MH_A-0004,2025-11-03,MH_A,Monday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,70.24,54.9,15.34,19.21,74.27,312.2,7.21,C003,SUP02,06:30,09:00
OPS-20251103-MH_A-0005,2025-11-03,MH_A,Monday,Lunch,Jain Sabzi,North Indian,Jain,,False,Low,False,False,6.25,6.14,0.11,1.97,137.1,21.7,0.03,C013,SUP05,0:00 PM,14:30
OPS-20251103-MH_A-0006,2025-11-03,MH_A,Wenesday,Lunch,Roti-Sabzi,North Indian,Veg,False,False,Low,False,False,100.0,73.16,26.84,26.84,103.92,347.2,9.63,C008,SUP01,12:00,14:30
OPS-20251103-MH_A-0007,03/11/2025,MH_A,Monday,Lunch,Chicken Masala,North Indian,Non_Veg,False,False,High,True,False,26.37,19.53,6.84,25.95,306.24,91.6,3.76,C006,SUP03,12:00,14:30
OPS-20251103-MH_A-0008,2025-11-03,MH_A,Monday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,8.0,5.91,2.09,26.13,188.36,27.8,0.33,C014,SUP04,12:00,14:30
