Feedback_ID,Date,Student_ID,Mess_Hall_ID,Meal_Type,Menu_Item,Food_Type_Rated,Taste_Rating,Freshness_Rating,Hygiene_Rating,Quantity_Adequate,Temperature_Appropriate,Smell_Rating,Overall_Rating,Cross_Contamination_Complaint,Would_Eat_Again,Would_Prefer_Veg_Alternative,Portion_Size_Feedback,Comments,Survey_Channel,Submission_Timestamp
FB-0041810,2025-05-28,S3297,MH_B,Breakfast,Egg Curry,Egg,5,3,1,3,3.0,3.0,5.0,True,False,,Just_Right,,QR_Code,2025-05-28 07:03
FB-0041811,2025-05-28,S2941,MH_B,Lunch,Chicken Biryani,Non_Veg,1,2,3,4,4.0,1.0,5.0,False,False,,Just_Right,no salt,QR_Code,2025-05-28 14:09
FB-0041812,2025-05-28,S2941,MH_B,Lunch,Fish Fry,Non_Veg,2,4,4,2,3.0,1.0,5.0,False,False,,Too_Little,,App,2025-05-28 14:58
FB-0041813,2025-05-28,,MH_B,Breakfast,Coffee,Veg,3,3,4,3,3.0,3.0,1.0,False,False,,Too_Little,,App,2025-05-28 08:24
FB-0041814,2025-05-28,S2640,MH_B,Breakfast,Fruit Plate,Vegan,2,4,4,1,1.0,2.0,2.0,False,False,,Just_Right,,In_Person,2025-05-28 08:02
FB-0041815,"May 28, 2025",S2640,MH_B,Breakfast,Upma,Veg,5,3,4,4,5.0,3.0,3.0,False,True,,Too_Much,,App,2025-05-28 08:25
FB-0041816,2025-05-28,S2372,MH_B,Lunch,Palak Paneer,Veg,4,5,5,4,5.0,1.0,4.0,False,True,,Too_Much,,QR_Code,2025-05-28 14:06
FB-0041817,"May 28, 2025",S2372,MH_B,Lunch,Khichdi,Veg,4,4,2,4,2.0,1.0,5.0,False,False,,Too_Little,,QR_Code,2025-05-28 12:59
FB-0041818,2025-05-28,S2372,MH_B,Lunch,Egg Fried Rice,Egg,3,4,4,1,5.0,5.0,4.0,False,True,,Just_Right,undercooked,App,2025-05-28 14:34
FB-0041819,28/05/2025,S3129,MH_B,Lunch,Egg Fried Rice,Egg,3,5,5,3,4.0,1.0,2.0,False,True,,,,QR_Code,2025-05-28 13:21
FB-0041820,"May 28, 2025",S3129,MH_B,Lunch,Paneer Curry,Veg,1,4,4,5,5.0,2.0,1.0,False,False,,Just_Right,,App,2025-05-28 14:23
FB-0041821,28/05/2025,S3129,MH_B,Lunch,Bread-Omelette,Egg,3,3,2,5,2.0,4.0,2.0,False,True,,Just_Right,very tasty,QR_Code,2025-05-28 13:02
FB-0041822,2025-05-28,S1342,MH_B,Lunch,Paneer Curry,Veg,1,2,3,2,1.0,2.0,3.0,False,False,,Just_Right,,App,2025-05-28 13:24
FB-0041823,28/05/2025,S1342,MH_B,Lunch,Egg Bhurji,Egg,3,3,4,5,1.0,5.0,5.0,False,True,,Too_Little,too oily,QR_Code,2025-05-28 13:05
FB-0041824,2025-05-28,S1342,MH_B,Lunch,Kadhi Pakoda,Veg,1,4,3,3,5.0,5.0,2.0,False,True,,Just_Right,,App,2025-05-28 13:15
FB-0041825,2025-05-28,S3380,MH_B,Lunch,Palak Paneer,Veg,2,3,2,5,3.0,4.0,5.0,True,False,,Too_Much,,QR_Code,2025-05-28 13:50
FB-0041826,"May 28, 2025",S3380,MH_B,Lunch,Aloo Gobi,Veg,4,4,3,5,2.0,4.0,4.0,True,True,,Too_Little,,In_Person,2025-05-28 12:57
FB-0041827,"May 28, 2025",S3380,MH_B,Lunch,Dum Aloo,Veg,4,3,5,1,5.0,5.0,5.0,False,True,,Just_Right,,QR_Code,2025-05-28 13:28
FB-0041828,28/05/2025,S3913,MH_B,Lunch,Chicken Masala,Non_Veg,1,3,5,2,1.0,1.0,4.0,False,True,True,Too_Little,,In_Person,2025-05-28 12:45
FB-0041829,2025-05-28,S3913,MH_B,Lunch,Dal Fry,Veg,4,4,4,3,1.0,5.0,3.0,False,True,,Just_Right,,In_Person,2025-05-28 12:52
FB-0041830,2025-05-28,S2635,MH_B,Breakfast,Poha,Veg,1,5,5,4,2.0,3.0,4.0,False,False,,Just_Right,,App,2025-05-28 08:44
FB-0041831,2025-05-28,S2635,MH_B,Breakfast,Upma,Veg,4,3,5,2,1.0,2.0,2.0,False,True,,Just_Right,undercooked,QR_Code,2025-05-28 08:12
FB-0041832,28/05/2025,,MH_B,Dinner,Keema Matar,Non_Veg,1,1,5,2,5.0,2.0,2.0,False,False,True,Too_Much,,QR_Code,2025-05-28 20:14
FB-0041833,2025-05-28,S2417,MH_B,Dinner,Chicken Masala,Non_Veg,3,1,2,4,3.0,2.0,1.0,False,False,False,,,App,2025-05-28 20:42
FB-0041834,2025-05-28,S2748,MH_B,Lunch,Chole Bhature,Veg,5,4,4,4,2.0,5.0,2.0,False,True,,Just_Right,bland,QR_Code,2025-05-28 14:18
FB-0041835,"May 28, 2025",S2748,MH_B,Lunch,Sambar Rice,Veg,1,4,3,4,4.0,2.0,5.0,False,False,,Just_Right,,QR_Code,2025-05-28 14:55
FB-0041836,2025-05-28,S3705,MH_B,Snacks,Coffee,Veg,4,3,3,4,1.0,5.0,2.0,False,True,,Just_Right,very tasty,QR_Code,2025-05-28 17:47
FB-0041837,28/05/2025,S3705,MH_B,Snacks,Upma,Veg,2,4,5,3,3.0,1.0,4.0,False,False,,Just_Right,,App,2025-05-28 17:10
FB-0041838,28/05/2025,S3705,MH_B,Snacks,Coffee,Veg,2,4,3,4,2.0,5.0,5.0,False,True,,Just_Right,too oily,In_Person,2025-05-28 18:08
FB-0041839,2025-05-28,S1569,MH_B,Dinner,Mutton Curry,Non_Veg,1,2,4,5,2.0,3.0,3.0,False,False,,Just_Right,excellent,App,2025-05-28 20:58
FB-0041840,2025-05-28,,MH_B,Dinner,Baingan Bharta,Veg,1,1,2,3,4.0,3.0,2.0,False,False,,Just_Right,,QR_Code,2025-05-28 22:09
FB-0041841,2025-05-28,S1569,MH_B,Dinner,Dal Tadka,Veg,4,3,2,3,1.0,2.0,5.0,False,False,,Too_Much,too oily,QR_Code,2025-05-28 21:33
FB-0041842,2025-05-28,S2437,MH_B,Snacks,Idli-Sambar,Veg,4,4,4,3,4.0,2.0,4.0,False,True,,Just_Right,,App,2025-05-28 18:13
FB-0041843,2025-05-28,S2437,MH_B,Snacks,Cornflakes,Veg,4,4,5,2,4.0,4.0,2.0,False,True,,,cold,QR_Code,2025-05-28 18:12
FB-0041844,2025-05-28,S2437,MH_B,Snacks,Poha,Veg,5,3,3,5,3.0,1.0,2.0,False,True,,Just_Right,,QR_Code,2025-05-28 17:35
FB-0041845,2025-05-28,S3309,MH_B,Dinner,Prawn Masala,Non_Veg,1,1,5,1,3.0,1.0,4.0,False,False,,,,App,2025-05-28 21:20
FB-0041846,28/05/2025,S3309,MH_B,Dinner,Keema Matar,Non_Veg,2,3,3,5,3.0,1.0,2.0,False,False,,Just_Right,stale,In_Person,2025-05-28 21:03
FB-0041847,2025-05-28,S2752,MH_B,Dinner,Idli-Sambar,Veg,2,2,5,4,1.0,1.0,2.0,False,False,,Just_Right,undercooked,QR_Code,2025-05-28 21:23
FB-0041848,2025-05-28,S2752,MH_B,Dinner,Rajma Rice,Veg,4,1,5,4,5.0,2.0,2.0,False,False,,Just_Right,too oily,App,2025-05-28 20:03
FB-0041849,2025-05-28,S3721,MH_B,Breakfast,Upma,Veg,5,5,4,3,1.0,3.0,4.0,False,True,,Too_Little,,App,2025-05-28 09:00
FB-0041850,2025-05-28,S3721,MH_B,Breakfast,Coffee,Veg,1,3,3,4,2.0,3.0,3.0,False,False,,Just_Right,bland,App,2025-05-28 07:35
FB-0041851,28/05/2025,S3721,MH_B,Breakfast,Samosa,Veg,2,2,3,3,2.0,3.0,2.0,False,False,,Too_Little,stale,App,2025-05-28 09:27
FB-0041852,2025-05-28,S2701,MH_B,Dinner,Idli-Sambar,Veg,3,3,3,3,2.0,5.0,1.0,False,True,,,,QR_Code,2025-05-28 21:50
FB-0041853,2025-05-28,S2701,MH_B,Dinner,Fish Fry,Non_Veg,1,2,4,2,3.0,2.0,,False,True,True,,,QR_Code,2025-05-28 20:12
FB-0041854,2025-05-28,S1319,MH_B,Snacks,Poha,Veg,1,5,4,2,3.0,5.0,4.0,False,False,,Too_Much,too oily,App,2025-05-28 17:34
FB-0041855,"May 28, 2025",S1319,MH_B,Snacks,Aloo Paratha,Veg,2,2,4,3,5.0,3.0,3.0,False,True,,,excellent,QR_Code,2025-05-28 18:17
FB-0041856,"May 28, 2025",S1319,MH_B,Snacks,Dosa,Veg,2,4,4,2,4.0,4.0,2.0,False,False,,Just_Right,not fresh,QR_Code,2025-05-28 18:13
FB-0041857,2025-05-28,S3557,MH_B,Snacks,Bhel Puri,Veg,5,1,4,2,2.0,5.0,4.0,False,True,,,excellent,App,2025-05-28 18:01
FB-0041858,2025-05-28,S3557,MH_B,Snacks,Coffee,Veg,1,2,4,2,1.0,2.0,5.0,False,False,,Too_Little,,QR_Code,2025-05-28 18:35
FB-0041859,2025-05-28,S3557,MH_B,Snacks,Upma,Veg,4,3,5,3,2.0,2.0,5.0,False,True,,Just_Right,not fresh,App,2025-05-28 17:43
FB-0041860,28/05/2025,S3885,MH_B,Breakfast,Tea,Veg,4,2,4,2,1.0,4.0,4.0,False,False,,,,App,2025-05-28 08:14
FB-0041861,28/05/2025,S3885,MH_B,Breakfast,Poha,Veg,4,4,4,3,3.0,5.0,5.0,False,True,,Just_Right,,QR_Code,2025-05-28 09:01
FB-0041862,28/05/2025,S3885,MH_B,Breakfast,Upma,Veg,3,3,5,2,5.0,4.0,5.0,False,True,,Just_Right,,QR_Code,2025-05-28 09:22
FB-0041863,2025-05-28,S3388,MH_B,Breakfast,Puri-Sabzi,Veg,1,3,5,4,3.0,5.0,,False,False,,Just_Right,,QR_Code,2025-05-28 09:00
FB-0041864,"May 28, 2025",S3388,MH_B,Breakfast,Fruit Plate,Vegan,1,4,4,3,5.0,1.0,,False,False,,Just_Right,,QR_Code,2025-05-28 09:23
FB-0041865,2025-05-28,S3388,MH_B,Breakfast,Egg Bhurji,Egg,3,5,2,2,5.0,2.0,3.0,False,True,,,,QR_Code,2025-05-28 09:07
FB-0041866,2025-05-28,S1587,MH_B,Snacks,Upma,Veg,2,1,2,2,4.0,1.0,4.0,False,False,,Too_Little,,QR_Code,2025-05-28 17:46
FB-0041867,28/05/2025,S1587,MH_B,Snacks,Aloo Paratha,Veg,2,2,1,3,1.0,4.0,3.0,False,False,,Just_Right,very tasty,App,2025-05-28 18:49
FB-0041868,2025-05-28,S1587,MH_B,Snacks,Boiled Eggs,Egg,3,4,4,2,3.0,3.0,4.0,False,True,,Too_Little,very tasty,In_Person,2025-05-28 18:19
FB-0041869,2025-05-28,S3365,MH_B,Breakfast,Egg Curry,Egg,1,5,4,3,5.0,1.0,5.0,False,False,,Just_Right,,App,2025-05-28 09:11
FB-0041870,2025-05-28,S3365,MH_B,Breakfast,Samosa,Veg,2,4,2,3,2.0,3.0,1.0,False,False,,Too_Much,cross-contamination,App,2025-05-28 08:38
FB-0041871,2025-05-28,S3301,MH_B,Snacks,Fruit Plate,Vegan,4,2,4,4,1.0,4.0,4.0,False,False,,,too oily,QR_Code,2025-05-28 18:26
FB-0041872,2025-05-28,S3301,MH_B,Snacks,Samosa,Veg,5,3,4,4,5.0,5.0,4.0,False,False,,Just_Right,,QR_Code,2025-05-28 17:04
FB-0041873,2025-05-28,S3510,MH_B,Dinner,Dal Fry,Veg,1,1,3,4,1.0,3.0,3.0,False,False,,Too_Little,too oily,QR_Code,2025-05-28 22:05
FB-0041874,28/05/2025,S3510,MH_B,Dinner,Mutton Curry,Non_Veg,1,2,5,2,3.0,1.0,2.0,False,False,True,,,QR_Code,2025-05-28 20:00
FB-0041875,2025-05-28,S3510,MH_B,Dinner,Idli-Sambar,Veg,3,1,2,4,4.0,3.0,3.0,True,False,,Just_Right,too oily,App,2025-05-28 20:16
FB-0041876,28/05/2025,S2831,MH_B,Lunch,Chole Bhature,Veg,3,3,3,3,4.0,4.0,1.0,False,False,,Just_Right,stale,QR_Code,2025-05-28 13:00
FB-0041877,2025-05-28,S2831,MH_B,Lunch,Egg Bhurji,Egg,2,3,3,5,2.0,2.0,1.0,False,True,,Just_Right,no salt,In_Person,2025-05-28 12:31
FB-0041878,2025-05-28,S2099,MH_B,Lunch,Egg Bhurji,Egg,1,1,4,4,3.0,1.0,5.0,False,False,,Just_Right,very tasty,In_Person,2025-05-28 14:41
FB-0041879,2025-05-28,S2099,MH_B,Lunch,Boiled Eggs,Egg,5,4,3,3,2.0,4.0,5.0,False,True,,,,QR_Code,2025-05-28 14:57
FB-0041880,28/05/2025,S2099,MH_B,Lunch,Chicken Biryani,Non_Veg,1,1,4,3,2.0,1.0,3.0,False,False,,Too_Little,undercooked,QR_Code,2025-05-28 13:10
FB-0041881,2025-05-28,S1753,MH_B,Breakfast,Poha,Veg,3,2,5,3,1.0,5.0,2.0,False,True,,Just_Right,,QR_Code,2025-05-28 07:53
FB-0041882,2025-05-28,S1753,MH_B,Breakfast,Bread-Omelette,Egg,1,3,5,5,5.0,2.0,3.0,False,False,,Just_Right,,App,2025-05-28 07:52
FB-0041883,2025-05-28,S3874,MH_B,Snacks,Bread-Butter,Veg,2,1,1,5,3.0,5.0,4.0,False,True,,Too_Little,no salt,App,2025-05-28 18:04
FB-0041884,2025-05-28,S3874,MH_B,Snacks,Poha,Veg,4,3,4,3,1.0,2.0,3.0,False,False,,Just_Right,,QR_Code,2025-05-28 17:18
FB-0041885,"May 28, 2025",S1337,MH_B,Breakfast,Rava Idli,Veg,2,3,1,4,4.0,4.0,4.0,False,False,,,cold,App,2025-05-28 08:52
FB-0041886,"May 28, 2025",S1337,MH_B,Breakfast,Dosa,Veg,4,3,4,4,1.0,2.0,1.0,False,True,,Just_Right,,In_Person,2025-05-28 07:15
FB-0041887,"May 28, 2025",S2468,MH_G,Breakfast,Samosa,Veg,1,3,3,2,4.0,5.0,2.0,False,False,,Too_Little,,QR_Code,2025-05-28 07:16
FB-0041888,"May 28, 2025",S2468,MH_G,Breakfast,Aloo Paratha,Veg,5,3,4,1,4.0,2.0,4.0,False,True,,Just_Right,undercooked,App,2025-05-28 08:50
FB-0041889,2025-05-28,S2468,MH_G,Breakfast,Rava Idli,Veg,2,2,4,3,2.0,5.0,4.0,False,False,,Too_Little,,App,2025-05-28 08:35
FB-0041890,2025-05-28,S1673,MH_G,Breakfast,Dosa,Veg,4,1,4,2,3.0,1.0,4.0,False,True,,,,App,2025-05-28 08:35
FB-0041891,2025-05-28,S1673,MH_G,Breakfast,Samosa,Veg,1,2,4,4,3.0,1.0,5.0,False,False,,Just_Right,excellent,In_Person,2025-05-28 07:39
FB-0041892,"May 28, 2025",S1673,MH_G,Breakfast,Poha,Veg,4,1,5,5,4.0,1.0,2.0,False,False,,Just_Right,,QR_Code,2025-05-28 09:12
FB-0041893,2025-05-28,S3946,MH_G,Breakfast,Upma,Veg,3,5,2,4,5.0,5.0,4.0,False,True,,,very tasty,QR_Code,2025-05-28 07:58
FB-0041894,28/05/2025,S3946,MH_G,Breakfast,Coffee,Veg,4,3,3,4,1.0,5.0,1.0,False,True,,Just_Right,very tasty,App,2025-05-28 07:45
FB-0041895,2025-05-28,S1739,MH_G,Lunch,Bisi Bele Bath,Veg,4,5,4,2,3.0,4.0,5.0,False,True,,,cold,QR_Code,2025-05-28 13:23
FB-0041896,"May 28, 2025",S1739,MH_G,Lunch,Mixed Veg,Veg,4,1,5,3,2.0,5.0,4.0,False,False,,Too_Little,too oily,App,2025-05-28 14:13
FB-0041897,28/05/2025,S3851,MH_G,Dinner,Keema Matar,Non_Veg,2,1,2,3,1.0,2.0,3.0,False,False,,Just_Right,stale,In_Person,2025-05-28 22:27
FB-0041898,2025-05-28,S3851,MH_G,Dinner,Boiled Eggs,Egg,4,2,4,2,1.0,3.0,4.0,False,True,,,,App,2025-05-28 22:23
FB-0041899,28/05/2025,,MH_G,Dinner,Prawn Masala,Non_Veg,1,2,3,4,5.0,1.0,4.0,False,True,True,Just_Right,too oily,App,2025-05-28 21:10
FB-0041900,2025-05-28,S1720,MH_G,Lunch,Rajma Rice,Veg,4,2,3,4,3.0,2.0,5.0,False,True,,,,QR_Code,2025-05-28 13:49
FB-0041901,28/05/2025,S1720,MH_G,Lunch,Idli-Sambar,Veg,2,4,3,1,4.0,2.0,5.0,False,False,,Too_Little,,QR_Code,2025-05-28 14:01
FB-0041902,28/05/2025,S1720,MH_G,Lunch,Keema Matar,Non_Veg,2,4,4,4,4.0,1.0,4.0,False,False,,Just_Right,cold,App,2025-05-28 13:56
FB-0041903,"May 28, 2025",S2074,MH_G,Dinner,Egg Bhurji,Egg,2,1,5,3,2.0,5.0,,False,False,,Just_Right,cold,App,2025-05-28 21:46
FB-0041904,2025-05-28,S2074,MH_G,Dinner,Baingan Bharta,Veg,4,2,4,3,2.0,5.0,4.0,False,True,,Just_Right,no salt,App,2025-05-28 21:15
FB-0041905,2025-05-28,S3076,MH_G,Dinner,Rajma Rice,Veg,5,3,4,1,4.0,1.0,5.0,False,True,,Just_Right,,App,2025-05-28 21:12
FB-0041906,2025-05-28,S3076,MH_G,Dinner,Palak Paneer,Veg,2,3,2,2,5.0,5.0,4.0,False,False,,,,App,2025-05-28 21:20
FB-0041907,2025-05-28,S2157,MH_G,Breakfast,Tea,Veg,5,4,3,2,5.0,3.0,2.0,False,True,,Too_Little,,App,2025-05-28 09:08
FB-0041908,"May 28, 2025",S2157,MH_G,Breakfast,Bread-Omelette,Egg,2,4,5,4,5.0,4.0,4.0,False,False,,Too_Little,,QR_Code,2025-05-28 09:20
FB-0041909,2025-05-28,S3823,MH_G,Dinner,Palak Paneer,Veg,2,3,3,2,3.0,1.0,2.0,False,False,,,,App,2025-05-28 22:02
FB-0041910,28/05/2025,S3823,MH_G,Dinner,Chicken Soup,Non_Veg,1,2,4,3,5.0,1.0,5.0,False,False,,,no salt,QR_Code,2025-05-28 22:24
FB-0041911,2025-05-28,S3458,MH_G,Breakfast,Poha,Veg,2,4,5,3,1.0,4.0,4.0,False,False,,,,In_Person,2025-05-28 07:16
FB-0041912,28/05/2025,S3458,MH_G,Breakfast,Samosa,Veg,2,4,4,4,2.0,4.0,2.0,False,True,,,very tasty,QR_Code,2025-05-28 09:01
FB-0041913,28/05/2025,S1472,MH_G,Dinner,Boiled Eggs,Egg,4,1,3,3,5.0,1.0,4.0,False,False,,Just_Right,,QR_Code,2025-05-28 20:26
FB-0041914,2025-05-28,S1472,MH_G,Dinner,Egg Curry,Egg,5,3,5,2,2.0,2.0,2.0,False,True,,Just_Right,bland,App,2025-05-28 20:30
FB-0041915,"May 28, 2025",S2072,MH_G,Snacks,Poha,Veg,2,4,5,3,2.0,4.0,4.0,False,False,,Just_Right,cross-contamination,App,2025-05-28 17:12
FB-0041916,2025-05-28,S2072,MH_G,Snacks,Tea,Veg,5,1,3,3,2.0,5.0,,False,True,,Too_Little,,App,2025-05-28 17:39
FB-0041917,"May 28, 2025",S2072,MH_G,Snacks,Dosa,Veg,1,3,4,3,2.0,5.0,4.0,False,False,,Just_Right,cross-contamination,In_Person,2025-05-28 18:31
FB-0041918,28/05/2025,S2364,MH_G,Lunch,Bisi Bele Bath,Veg,4,4,4,2,5.0,4.0,2.0,False,True,,Too_Little,,App,2025-05-28 14:19
FB-0041919,2025-05-28,S2364,MH_G,Lunch,Boiled Eggs,Egg,2,4,4,2,3.0,5.0,,False,True,,Too_Little,,App,2025-05-28 12:48
FB-0041920,2025-05-28,,MH_G,Lunch,Dal Fry,Veg,3,3,4,3,5.0,4.0,2.0,False,True,,Just_Right,stale,QR_Code,2025-05-28 13:42
FB-0041921,2025-05-28,,MH_G,Snacks,Poha,Veg,2,4,5,3,5.0,5.0,2.0,False,False,,Just_Right,not fresh,In_Person,2025-05-28 18:33
FB-0041922,2025-05-28,S1845,MH_G,Snacks,Aloo Paratha,Veg,5,2,3,2,4.0,4.0,2.0,False,True,,,bland,App,2025-05-28 18:13
FB-0041923,2025-05-28,S1845,MH_G,Snacks,Upma,Veg,4,3,4,2,5.0,5.0,2.0,False,True,,Just_Right,,App,2025-05-28 17:33
FB-0041924,2025-05-28,S1377,MH_G,Dinner,Mutton Curry,Non_Veg,1,3,4,1,5.0,1.0,1.0,False,False,False,,,App,2025-05-28 20:19
FB-0041925,2025-05-28,S1377,MH_G,Dinner,Chole Bhature,Veg,2,3,4,2,2.0,2.0,3.0,False,False,,,,App,2025-05-28 20:48
FB-0041926,2025-05-28,S1377,MH_G,Dinner,Prawn Masala,Non_Veg,3,1,5,1,1.0,1.0,1.0,False,True,,Too_Little,,App,2025-05-28 21:47
FB-0041927,"May 28, 2025",S2814,MH_G,Lunch,Kadhi Pakoda,Veg,1,5,4,5,4.0,5.0,4.0,False,False,,Just_Right,not fresh,App,2025-05-28 13:06
FB-0041928,"May 28, 2025",S2814,MH_G,Lunch,Mixed Veg,Veg,5,2,2,5,2.0,4.0,2.0,True,False,,Just_Right,,App,2025-05-28 14:19
FB-0041929,2025-05-28,S2814,MH_G,Lunch,Chole Bhature,Veg,4,4,3,4,1.0,5.0,3.0,False,True,,,,App,2025-05-28 12:32
FB-0041930,2025-05-28,S2674,MH_G,Lunch,Chicken Masala,Non_Veg,2,5,3,3,2.0,1.0,2.0,False,False,,,,App,2025-05-28 13:09
FB-0041931,2025-05-28,S2674,MH_G,Lunch,Baingan Bharta,Veg,1,4,5,1,3.0,4.0,4.0,False,False,,Just_Right,very tasty,QR_Code,2025-05-28 14:55
FB-0041932,2025-05-28,S2674,MH_G,Lunch,Aloo Dum,Veg,4,2,3,4,5.0,4.0,2.0,False,True,,,cross-contamination,QR_Code,2025-05-28 14:59
FB-0041933,2025-05-28,S3194,MH_G,Dinner,Egg Fried Rice,Egg,2,2,3,1,1.0,1.0,3.0,False,False,,,,QR_Code,2025-05-28 21:36
FB-0041934,2025-05-28,S3194,MH_G,Dinner,Dal Tadka,Veg,3,4,4,4,5.0,4.0,2.0,False,True,,Just_Right,,App,2025-05-28 21:25
FB-0041935,2025-05-28,S2381,MH_G,Lunch,Chicken Soup,Non_Veg,1,3,4,1,5.0,2.0,2.0,False,False,,Just_Right,,In_Person,2025-05-28 14:41
FB-0041936,2025-05-28,S2381,MH_G,Lunch,Dosa,Veg,3,3,5,4,3.0,5.0,1.0,False,True,,Just_Right,,QR_Code,2025-05-28 14:08
FB-0041937,2025-05-28,S2697,MH_G,Lunch,Egg Curry,Egg,2,4,3,3,2.0,4.0,2.0,False,True,,Too_Much,,App,2025-05-28 14:33
FB-0041938,2025-05-28,S2697,MH_G,Lunch,Khichdi,Veg,5,4,3,5,2.0,3.0,2.0,False,True,,,,App,2025-05-28 13:08
FB-0041939,"May 28, 2025",S2697,MH_G,Lunch,Bisi Bele Bath,Veg,2,2,3,2,5.0,1.0,4.0,False,False,,,undercooked,In_Person,2025-05-28 13:07
FB-0041940,2025-05-28,S2938,MH_G,Snacks,Fruit Plate,Vegan,4,1,5,3,5.0,1.0,2.0,False,False,,Just_Right,,QR_Code,2025-05-28 18:42
FB-0041941,2025-05-28,S2938,MH_G,Snacks,Bread-Butter,Veg,2,4,5,5,4.0,2.0,4.0,False,False,,Just_Right,,QR_Code,2025-05-28 18:58
FB-0041942,2025-05-28,S2938,MH_G,Snacks,Boiled Eggs,Egg,4,4,4,3,2.0,1.0,1.0,False,True,,Just_Right,bland,QR_Code,2025-05-28 18:22
FB-0041943,"May 28, 2025",S2924,MH_G,Snacks,Bread-Omelette,Egg,1,4,3,4,5.0,4.0,1.0,False,False,,,stale,QR_Code,2025-05-28 18:41
FB-0041944,2025-05-28,S2924,MH_G,Snacks,Upma,Veg,5,5,3,3,5.0,4.0,1.0,False,True,,,,QR_Code,2025-05-28 17:55
FB-0041945,"May 28, 2025",S2914,MH_G,Breakfast,Samosa,Veg,4,4,2,4,5.0,4.0,4.0,True,True,,Just_Right,no salt,App,2025-05-28 09:21
FB-0041946,2025-05-28,S2914,MH_G,Breakfast,Dosa,Veg,5,3,4,4,3.0,2.0,4.0,False,False,,,,QR_Code,2025-05-28 07:38
FB-0041947,28/05/2025,S2914,MH_G,Breakfast,Cornflakes,Veg,5,2,2,2,2.0,5.0,4.0,False,False,,,,QR_Code,2025-05-28 08:31
FB-0041948,2025-05-28,S2618,MH_G,Dinner,Rajma Rice,Veg,5,2,5,1,4.0,2.0,4.0,True,True,,,too oily,QR_Code,2025-05-28 22:24
FB-0041949,2025-05-28,S2618,MH_G,Dinner,Roti-Sabzi,Veg,2,1,4,4,1.0,1.0,2.0,False,False,,Too_Much,,QR_Code,2025-05-28 22:19
FB-0041950,2025-05-28,S1666,MH_G,Breakfast,Rava Idli,Veg,1,1,4,4,4.0,3.0,2.0,False,False,,Just_Right,,App,2025-05-28 09:12
FB-0041951,"May 28, 2025",S1666,MH_G,Breakfast,Upma,Veg,2,3,5,5,3.0,2.0,1.0,False,False,,,,App,2025-05-28 08:00
FB-0041952,"May 28, 2025",S1905,MH_G,Dinner,Jain Dal,Jain,5,1,3,3,5.0,5.0,5.0,False,True,,,contains onion/garlic,QR_Code,2025-05-28 20:46
FB-0041953,2025-05-28,,MH_G,Dinner,Chole Bhature,Veg,1,3,3,1,2.0,1.0,4.0,False,True,,,excellent,QR_Code,2025-05-28 22:00
FB-0041954,28/05/2025,S1726,MH_G,Breakfast,Cornflakes,Veg,2,4,3,3,2.0,5.0,4.0,False,False,,,stale,QR_Code,2025-05-28 09:03
FB-0041955,2025-05-28,S1726,MH_G,Breakfast,Fruit Plate,Vegan,2,2,4,1,2.0,5.0,4.0,False,True,,Too_Little,,App,2025-05-28 08:51
FB-0041956,28/05/2025,S3988,MH_G,Snacks,Cornflakes,Veg,4,4,3,1,5.0,4.0,5.0,False,True,,Just_Right,stale,QR_Code,2025-05-28 17:56
FB-0041957,2025-05-28,S3988,MH_G,Snacks,Tea,Veg,4,3,4,4,2.0,2.0,5.0,False,True,,Just_Right,,QR_Code,2025-05-28 17:06
FB-0041958,2025-05-28,S3988,MH_G,Snacks,Upma,Veg,2,5,3,4,4.0,5.0,4.0,False,True,,Too_Little,,QR_Code,2025-05-28 18:19
FB-0041959,2025-06-03,,MH_A,Lunch,Mutton Curry,Non_Veg,1,5,5,3,5.0,1.0,4.0,False,False,,,,In_Person,2025-06-03 13:10
FB-0041960,03/06/2025,S1731,MH_A,Lunch,Boiled Eggs,Egg,5,4,4,5,4.0,1.0,4.0,False,True,,,stale,QR_Code,2025-06-03 13:04
FB-0041961,"June 03, 2025",S1127,MH_A,Snacks,Egg Curry,Egg,2,2,4,3,3.0,5.0,,False,False,,Just_Right,,App,2025-06-03 18:44
FB-0041962,2025-06-03,S1127,MH_A,Snacks,Poha,Veg,2,3,4,3,5.0,2.0,5.0,False,False,,,,App,2025-06-03 17:51
FB-0041963,03/06/2025,S1127,MH_A,Snacks,Egg Fried Rice,Egg,4,2,3,4,5.0,4.0,5.0,False,True,,,,App,2025-06-03 18:58
FB-0041964,2025-06-03,S3533,MH_A,Lunch,Egg Curry,Egg,4,4,4,2,2.0,3.0,2.0,False,True,,Too_Little,,App,2025-06-03 13:49
FB-0041965,2025-06-03,S3533,MH_A,Lunch,Baingan Bharta,Veg,5,4,3,5,2.0,5.0,5.0,False,False,,,excellent,QR_Code,2025-06-03 13:49
FB-0041966,2025-06-03,S3563,MH_A,Breakfast,Bread-Omelette,Egg,1,2,5,4,1.0,4.0,2.0,False,False,,Just_Right,excellent,App,2025-06-03 08:24
FB-0041967,"June 03, 2025",S3563,MH_A,Breakfast,Upma,Veg,2,2,4,4,4.0,4.0,3.0,False,False,,,stale,App,2025-06-03 09:11
